"Setting","Outcome","Time","Estimate","SE","CI_Lower","CI_Upper","Significant","Percent_Change"
"L4 Full Subset","Duplicated Lines Density",0,0.0102985565635529,0.0439366968659303,-0.0758173692936704,0.0964144824207762,FALSE,1.03517692114758
"L4 Full Subset","Duplicated Lines Density",1,-0.00680076513288939,0.0489317713806521,-0.102707037038967,0.0891055067731887,FALSE,-0.677769226371017
"L4 Full Subset","Duplicated Lines Density",2,0.0303799337262548,0.0531175578005156,-0.0737304795627559,0.134490347015265,FALSE,3.08461127666264
"L4 Full Subset","Duplicated Lines Density",3,0.0260569169543868,0.0541369394350129,-0.0800514843382386,0.132165318247012,FALSE,2.63993663368594
"L4 Full Subset","Duplicated Lines Density",4,0.0294591925127939,0.0579312299242674,-0.0840860181387701,0.143004403164358,FALSE,2.98974070890978
"L4 Full Subset","Duplicated Lines Density",5,0.036483217327717,0.0662753239178156,-0.0934164175512015,0.166382852206635,FALSE,3.71568976073684
"L4 Full Subset","Duplicated Lines Density",6,0.0542708452821075,0.0823584044911956,-0.107151627520636,0.215693318084851,FALSE,5.57705138970863
"L4 Full Subset","% Comment Lines",-6,-0.0552755091458422,0.0385649914370117,-0.130862892362385,0.0203118740707008,FALSE,-5.37755814428652
"L4 Full Subset","% Comment Lines",-5,-0.0271216534203078,0.0284733716845861,-0.0829294619220965,0.0286861550814809,FALSE,-2.67571639975254
"L4 Full Subset","% Comment Lines",-4,0.00701514790814742,0.0244992992611821,-0.0410034786437694,0.0550337744600643,FALSE,0.703981169788026
"L4 Full Subset","% Comment Lines",-3,0.0305110917886132,0.021323304260042,-0.0112825845610691,0.0723047681382954,FALSE,3.0981325412287
"L4 Full Subset","% Comment Lines",-2,-0.0136877862013947,0.0257952804575439,-0.0642465358981807,0.0368709634953912,FALSE,-1.35945344109063
"L4 Full Subset","% Comment Lines",0,0.0344693057399579,0.0234554043895305,-0.0115032868635218,0.0804418983434376,FALSE,3.50702571728845
"L4 Full Subset","% Comment Lines",1,0.0159171456332652,0.0323101975232009,-0.0474108415122086,0.079245132778739,FALSE,1.60444981950316
"L4 Full Subset","% Comment Lines",2,0.0237342181007935,0.0349727570909189,-0.0448123857974076,0.0922808219989946,FALSE,2.4018116239332
"L4 Full Subset","% Comment Lines",3,0.0175588761165448,0.0381238024677072,-0.0571637767201613,0.092281528953251,FALSE,1.77139394314034
"L4 Full Subset","% Comment Lines",4,0.0465257304499807,0.0375592339295645,-0.0270903680519656,0.120141828951927,FALSE,4.76250345852944
"L4 Full Subset","% Comment Lines",5,0.0525118729262452,0.0442408417927244,-0.0342001769874947,0.139223922839985,FALSE,5.39150750602093
"L4 Full Subset","% Comment Lines",6,0.133230639713313,0.0504213713552036,0.0344047518571139,0.232056527569512,TRUE,14.2513476926187
"L4 Full Subset","Static Analysis Warnings",-6,-0.0179434946153858,0.042076135048729,-0.100412719310895,0.064525730080123,FALSE,-1.77834686868327
"L4 Full Subset","Static Analysis Warnings",-5,0.00992826298753515,0.0519025180243652,-0.0918006723402206,0.111657198315291,FALSE,0.99777117016393
"L4 Full Subset","Static Analysis Warnings",-4,0.0304875882473235,0.043379867378597,-0.0545369518147266,0.115512128309374,FALSE,3.09570939848995
"L4 Full Subset","Static Analysis Warnings",-3,0.0420399543940964,0.0417160661500969,-0.0397235352600935,0.123803444048286,FALSE,4.29361478001935
"L4 Full Subset","Static Analysis Warnings",-2,0.0393857389436996,0.0508033980910234,-0.0601889213147064,0.138960399202105,FALSE,4.01716409842401
"L4 Full Subset","Static Analysis Warnings",0,0.0957773108046876,0.0511857561455454,-0.00454677124058137,0.196101392849956,FALSE,10.0513964135343
"L4 Full Subset","Static Analysis Warnings",1,0.110912093888948,0.0656950031190952,-0.0178501122244787,0.239674300002374,FALSE,11.7296685330887
"L4 Full Subset","Static Analysis Warnings",2,0.129486709473237,0.0753901959413617,-0.0182780745718319,0.277251493518306,FALSE,13.824398350013
"L4 Full Subset","Static Analysis Warnings",3,0.0951689910324465,0.0830383608169988,-0.0675861961688712,0.257924178233764,FALSE,9.9844703314266
"L4 Full Subset","Static Analysis Warnings",4,0.181935262727599,0.0787959125786933,0.0274952740733601,0.336375251381838,TRUE,19.9536536642709
"L4 Full Subset","Static Analysis Warnings",5,0.198951646703869,0.0786899631015412,0.0447193190248479,0.353183974382889,TRUE,22.0122967506336
"L4 Full Subset","Static Analysis Warnings",6,0.191048811203199,0.103387957081686,-0.0115915846769062,0.393689207083305,FALSE,21.0518537505583
"L4 Full Subset","Cognitive/Code Complexity",-6,-0.0917648498172721,0.0816969427525353,-0.251890857612241,0.0683611579776969,FALSE,-8.76803435426456
"L4 Full Subset","Cognitive/Code Complexity",-5,-0.0573466294095707,0.0630454006046693,-0.180915614594722,0.0662223557755811,FALSE,-5.57332979771727
"L4 Full Subset","Cognitive/Code Complexity",-4,0.115367220799416,0.0631317411996345,-0.008370991951868,0.239105433550699,FALSE,12.2285488484729
"L4 Full Subset","Cognitive/Code Complexity",-3,0.0911354672233533,0.058823159207891,-0.024157924824113,0.20642885927082,FALSE,9.54173883597291
"L4 Full Subset","Cognitive/Code Complexity",-2,0.104098577122497,0.0618694021203382,-0.0171654510333656,0.22536260527836,FALSE,10.970984152697
"L4 Full Subset","Cognitive/Code Complexity",0,0.180152145249644,0.0596155779300909,0.0633056125066659,0.296998677992622,TRUE,19.7399527913803
"L4 Full Subset","Cognitive/Code Complexity",1,0.288241943227373,0.0869147862893924,0.117888962100164,0.458594924354582,TRUE,33.4080036709983
"L4 Full Subset","Cognitive/Code Complexity",2,0.319650055334565,0.100960764211823,0.121766957479392,0.517533153189737,TRUE,37.6645930133776
"L4 Full Subset","Cognitive/Code Complexity",3,0.250258824243413,0.111374755321258,0.0319643038137475,0.468553344673078,TRUE,28.4357796606873
"L4 Full Subset","Cognitive/Code Complexity",4,0.339702314368737,0.112133665165012,0.119920330645313,0.559484298092161,TRUE,40.4529420097963
"L4 Full Subset","Cognitive/Code Complexity",5,0.359384319977737,0.120872425918602,0.122474365177277,0.596294274778197,TRUE,43.2447213879008
"L4 Full Subset","Cognitive/Code Complexity",6,0.303000968998338,0.143290188978627,0.0221521986002285,0.583849739396448,TRUE,35.391577638379
"L2+ Full Subset","Commits",-6,0.325403972061268,0.150265045730763,0.0308844824289739,0.619923461693563,TRUE,38.4589868641227
"L2+ Full Subset","Commits",-5,0.0189291776706823,0.0841587929795277,-0.146022056569192,0.183880411910557,FALSE,1.91094703550017
"L2+ Full Subset","Commits",-4,0.000718685791648663,0.0610581729955728,-0.118955333279674,0.120392704862971,FALSE,0.0718944108161423
"L2+ Full Subset","Commits",-3,-0.0117089228884515,0.0591252605291162,-0.127594433525519,0.104176587748616,FALSE,-1.16406402162003
"L2+ Full Subset","Commits",-2,-0.0527538607747819,0.0540598644466389,-0.158711195090194,0.0532034735406303,FALSE,-5.13865252652868
"L2+ Full Subset","Commits",0,0.540292814045333,0.0624996910246117,0.417793419637094,0.662792208453572,TRUE,71.6509406668444
"L2+ Full Subset","Commits",1,0.405186792150339,0.0727545205805504,0.26258793181246,0.547785652488217,TRUE,49.9582584152702
"L2+ Full Subset","Commits",2,0.315642567786955,0.0713573977825969,0.175782068133065,0.455503067440845,TRUE,37.114007839608
"L2+ Full Subset","Commits",3,0.218595416534395,0.0728562618467525,0.07579714331476,0.36139368975403,TRUE,24.4327740403611
"L2+ Full Subset","Commits",4,0.116277699978474,0.0745653587312519,-0.0298704031347798,0.262425803091728,FALSE,12.3307771367974
"L2+ Full Subset","Commits",5,0.0876353082522605,0.0765933913544692,-0.0624877388024991,0.23775835530702,FALSE,9.15899555798863
"L2+ Full Subset","Commits",6,-0.0447592724005057,0.0926684800481228,-0.226389493294826,0.136870948493815,FALSE,-4.37723554858325
"L2+ Full Subset","Lines Added",-6,0.630680100029045,0.355641541995489,-0.0663773222821139,1.3277375223402,FALSE,87.8887976603583
"L2+ Full Subset","Lines Added",-5,-0.0625344544587325,0.188465192482874,-0.431926231725165,0.3068573228077,FALSE,-6.0619303597543
"L2+ Full Subset","Lines Added",-4,-0.0520551591338587,0.139042620589979,-0.324578695490217,0.2204683772225,FALSE,-5.07234958709983
"L2+ Full Subset","Lines Added",-3,0.0619166594349875,0.147743995108665,-0.227661570977995,0.35149488984797,FALSE,6.38736771999242
"L2+ Full Subset","Lines Added",-2,-0.249379387630895,0.122386814702334,-0.48925754444747,-0.00950123081432031,TRUE,-22.0715733517178
"L2+ Full Subset","Lines Added",0,0.615761091411942,0.120842885293028,0.378909036237608,0.852613146586277,TRUE,85.1064893163396
"L2+ Full Subset","Lines Added",1,0.509640789485734,0.141487748873647,0.232324801693386,0.786956777278081,TRUE,66.4693112264572
"L2+ Full Subset","Lines Added",2,0.523930223302163,0.150463586664794,0.229021593439166,0.81883885316516,TRUE,68.8651401848907
"L2+ Full Subset","Lines Added",3,0.449210465295744,0.149430528015177,0.156326630385998,0.742094300205491,TRUE,56.7074437279498
"L2+ Full Subset","Lines Added",4,0.12610017056182,0.160408299886365,-0.188300097215455,0.440500438339095,FALSE,13.4395795656048
"L2+ Full Subset","Lines Added",5,0.388815035989574,0.180345289133653,0.0353382692876137,0.742291802691534,TRUE,47.5231661332031
"L2+ Full Subset","Lines Added",6,0.19638019510972,0.223078500566931,-0.240853666001465,0.633614056220905,FALSE,21.6989510849172
"L2+ Full Subset","Duplicated Lines Density",-6,0.011222341107718,0.0575899810400751,-0.101654021730829,0.124098703946265,FALSE,1.1285547798751
"L2+ Full Subset","Duplicated Lines Density",-5,0.00603980721055738,0.044506210443232,-0.0811923652581773,0.093271979679292,FALSE,0.605808362293625
"L2+ Full Subset","Duplicated Lines Density",-4,-0.0132407520042266,0.0323989254769187,-0.0767426459389872,0.050261141930534,FALSE,-1.31534788594022
"L2+ Full Subset","Duplicated Lines Density",-3,0.00326807659201319,0.0333698995994635,-0.0621369266229353,0.0686730798069617,FALSE,0.327342257642793
"L2+ Full Subset","Duplicated Lines Density",-2,-0.0192267539160537,0.0312152608378913,-0.0804086651583208,0.0419551573262133,FALSE,-1.90430987970245
"L2+ Full Subset","Duplicated Lines Density",0,0.0315247049640648,0.0338257500441821,-0.0347737651225321,0.0978231750506617,FALSE,3.2026871467481
"L2+ Full Subset","Duplicated Lines Density",1,0.0240975794671323,0.0369344951783277,-0.0482940310823899,0.0964891900166546,FALSE,2.43902724707081
"L2+ Full Subset","Duplicated Lines Density",2,0.0320246551987418,0.0403037964352434,-0.0469707858143352,0.111020096211819,FALSE,3.25429625432414
"L2+ Full Subset","Duplicated Lines Density",3,0.0408867518975654,0.0423127427566175,-0.0420462239054049,0.123819727700536,FALSE,4.17341244522025
"L2+ Full Subset","Duplicated Lines Density",4,0.0572474958810871,0.0457338839797171,-0.0323909167191583,0.146885908481333,FALSE,5.89178557743002
"L2+ Full Subset","Duplicated Lines Density",5,0.0399159568300778,0.0498431954678474,-0.0577767062869031,0.137608619947059,FALSE,4.07233048312885
"L2+ Full Subset","Duplicated Lines Density",6,0.0607608743337568,0.0625453741843148,-0.0618280590675001,0.183349807735014,FALSE,6.26447781626251
"L2+ Full Subset","% Comment Lines",-6,0.00576462448693477,0.036261092069592,-0.0653071159694656,0.0768363649433352,FALSE,0.578127190800992
"L2+ Full Subset","% Comment Lines",-5,-0.0420231991999769,0.0266788696662885,-0.0943137837459023,0.0102673853459485,FALSE,-4.11524641812755
"L2+ Full Subset","% Comment Lines",-4,-0.0188442614585792,0.0217696164437098,-0.0615127096882504,0.0238241867710921,FALSE,-1.86678184148242
"L2+ Full Subset","% Comment Lines",-3,0.0127420000440805,0.0195554713182734,-0.0255867237397353,0.0510707238278963,FALSE,1.28235252232671
"L2+ Full Subset","% Comment Lines",-2,-0.00933734466579404,0.0190726362054759,-0.0467197116285269,0.0280450222969388,FALSE,-0.929388702791945
"L2+ Full Subset","% Comment Lines",0,0.0229232402673036,0.0185438290877772,-0.0134226647447396,0.0592691452793469,FALSE,2.31879968956596
"L2+ Full Subset","% Comment Lines",1,0.0142294518468033,0.0227898619811094,-0.0304386776361712,0.0588975813297778,FALSE,1.43311723999819
"L2+ Full Subset","% Comment Lines",2,0.0242076951810709,0.0256754409173127,-0.0261161690168619,0.0745315593790037,FALSE,2.45030801477479
"L2+ Full Subset","% Comment Lines",3,0.0293840985737996,0.0294868062693301,-0.0284100417140874,0.0871782388616865,FALSE,2.98200709398138
"L2+ Full Subset","% Comment Lines",4,0.0622383903975091,0.0322582444053505,-0.000987768636977804,0.125464549431996,FALSE,6.42160133692109
"L2+ Full Subset","% Comment Lines",5,0.074774751920159,0.0372518607085737,0.00176110493135442,0.147788398908964,TRUE,7.76413868914418
"L2+ Full Subset","% Comment Lines",6,0.117631304467495,0.0438146424715051,0.031754605223345,0.203508003711645,TRUE,12.4829315361919
"L2+ Full Subset","Static Analysis Warnings",-6,-0.0963995560096869,0.0860010664062475,-0.264961646165932,0.0721625341465582,FALSE,-9.18988936822843
"L2+ Full Subset","Static Analysis Warnings",-5,0.0349888801790327,0.0353085668442469,-0.0342159108356913,0.104193671193757,FALSE,3.56081929578984
"L2+ Full Subset","Static Analysis Warnings",-4,0.0142033504969736,0.034336693571676,-0.0530965689035114,0.0815032698974585,FALSE,1.4304697332727
"L2+ Full Subset","Static Analysis Warnings",-3,0.031187192789041,0.0337193266952804,-0.0349026875337086,0.0972770731117907,FALSE,3.16786086081924
"L2+ Full Subset","Static Analysis Warnings",-2,0.0407375638432817,0.0340713986326598,-0.0260423774767315,0.107517505163295,FALSE,4.15787217574957
"L2+ Full Subset","Static Analysis Warnings",0,0.0815989136829967,0.0396821583559219,0.00382188330538989,0.159375944060604,TRUE,8.5020535653608
"L2+ Full Subset","Static Analysis Warnings",1,0.0914792575768246,0.0502181611497921,-0.00694833827676786,0.189906853430417,FALSE,9.57940470329712
"L2+ Full Subset","Static Analysis Warnings",2,0.0975182066537107,0.0595330968179907,-0.0191666631095511,0.214203076416973,FALSE,10.2431512969405
"L2+ Full Subset","Static Analysis Warnings",3,0.101158248004768,0.0673454910916375,-0.0308389145348414,0.233155410544378,FALSE,10.6451721687363
"L2+ Full Subset","Static Analysis Warnings",4,0.152937161331092,0.0694163477480695,0.0168811197448752,0.288993202917308,TRUE,16.5251753772925
"L2+ Full Subset","Static Analysis Warnings",5,0.186450826726984,0.0751018506926762,0.0392511993693386,0.333650454084629,TRUE,20.4965368537821
"L2+ Full Subset","Static Analysis Warnings",6,0.142736844932598,0.0889044292201886,-0.0315158363389716,0.316989526204168,FALSE,15.342623176702
"L2+ Full Subset","Cognitive/Code Complexity",-6,-0.140680701963253,0.0783062505571175,-0.294160953055204,0.012799549128697,FALSE,-13.123333709368
"L2+ Full Subset","Cognitive/Code Complexity",-5,0.00988372315363114,0.0513189102307382,-0.0907013408986157,0.110468787205878,FALSE,0.99327284638937
"L2+ Full Subset","Cognitive/Code Complexity",-4,0.0467157371243387,0.0529979285022815,-0.057160202740133,0.150591676988811,FALSE,4.78241092462484
"L2+ Full Subset","Cognitive/Code Complexity",-3,0.0556787637134619,0.0535443810362664,-0.0492682231176202,0.160625750544544,FALSE,5.72579995464013
"L2+ Full Subset","Cognitive/Code Complexity",-2,0.0638428523448518,0.0413969884666485,-0.0172952450497792,0.144980949739483,FALSE,6.59248780039605
"L2+ Full Subset","Cognitive/Code Complexity",0,0.155391761889542,0.0451631574419977,0.0668719733032267,0.243911550475858,TRUE,16.811549461055
"L2+ Full Subset","Cognitive/Code Complexity",1,0.228208352701636,0.0605928912955575,0.109446285762343,0.346970419640929,TRUE,25.6347061469142
"L2+ Full Subset","Cognitive/Code Complexity",2,0.244426400765278,0.0723580556940145,0.10260461160501,0.386248189925547,TRUE,27.6888680736167
"L2+ Full Subset","Cognitive/Code Complexity",3,0.231285120957042,0.0781661669570784,0.0780794337211683,0.384490808192916,TRUE,26.0218502935662
"L2+ Full Subset","Cognitive/Code Complexity",4,0.311468986724856,0.0777862469557216,0.159007942691642,0.463930030758071,TRUE,36.5429439328295
"L2+ Full Subset","Cognitive/Code Complexity",5,0.327407975930724,0.0846494828043521,0.161494989634193,0.493320962227254,TRUE,38.7367374232022
"L2+ Full Subset","Cognitive/Code Complexity",6,0.276246956597713,0.0982330457973727,0.0837101868348622,0.468783726360563,TRUE,31.8173355441578
"L3+ Full Subset","Commits",-6,0.373625846521299,0.164278094495929,0.0516407813092787,0.69561091173332,TRUE,45.2993406203833
"L3+ Full Subset","Commits",-5,0.0172768758096224,0.0939524526789062,-0.166869931441034,0.201423683060279,FALSE,1.74269842507506
"L3+ Full Subset","Commits",-4,0.00717697111420532,0.0659805457894744,-0.122144898633164,0.136498840861575,FALSE,0.720278729509838
"L3+ Full Subset","Commits",-3,0.017339415669475,0.063895667640423,-0.107896092905754,0.142574924244704,FALSE,1.74906159814949
"L3+ Full Subset","Commits",-2,-0.0243032539290618,0.0595331649028206,-0.14098825713859,0.0923817492804666,FALSE,-2.40103078329443
"L3+ Full Subset","Commits",0,0.505227751969628,0.0679337402338124,0.372077621111355,0.6383778828279,TRUE,65.7362945154757
"L3+ Full Subset","Commits",1,0.42792453760234,0.0797857533724393,0.271544460992359,0.584304614212321,TRUE,53.4070311975611
"L3+ Full Subset","Commits",2,0.303667751468563,0.0804069011937682,0.146070225128777,0.461265277808349,TRUE,35.4818844731257
"L3+ Full Subset","Commits",3,0.211110212853161,0.0811542546252477,0.0520478737876757,0.370172551918647,TRUE,23.5048465775887
"L3+ Full Subset","Commits",4,0.134971188532609,0.0820751890554431,-0.0258961820160596,0.295838559081277,FALSE,14.450380904211
"L3+ Full Subset","Commits",5,0.0890707992231595,0.0838780090726996,-0.0753300985593316,0.253471697005651,FALSE,9.31580483272631
"L3+ Full Subset","Commits",6,-0.0817084478602349,0.101506800459127,-0.280661776760125,0.117244881039655,FALSE,-7.84594033337033
"L3+ Full Subset","Lines Added",-6,0.747388908977321,0.385543042044257,-0.00827545342942371,1.50305327138406,FALSE,111.147954723475
"L3+ Full Subset","Lines Added",-5,-0.098096034053676,0.209218912456749,-0.508165102468904,0.311973034361552,FALSE,-9.34381612348986
"L3+ Full Subset","Lines Added",-4,0.0230627544734095,0.148588789033548,-0.268171272032345,0.314296780979164,FALSE,2.33307561149818
"L3+ Full Subset","Lines Added",-3,0.155905241822155,0.154318452278159,-0.146558924643037,0.458369408287348,FALSE,16.8715452495992
"L3+ Full Subset","Lines Added",-2,-0.239234727579511,0.13216061032951,-0.49826952382535,0.0198000686663281,FALSE,-21.2769923926306
"L3+ Full Subset","Lines Added",0,0.570040309059759,0.12817591554411,0.318815514593304,0.821265103526214,TRUE,76.8338330052559
"L3+ Full Subset","Lines Added",1,0.492341957783516,0.154427850018777,0.189663371746713,0.79502054382032,TRUE,63.6143515564916
"L3+ Full Subset","Lines Added",2,0.448820354577887,0.164222597124911,0.126944064213062,0.770696644942712,TRUE,56.6463223974018
"L3+ Full Subset","Lines Added",3,0.450850121098205,0.16469007609029,0.128057571961236,0.773642670235174,TRUE,56.9646007642472
"L3+ Full Subset","Lines Added",4,0.140659680536274,0.177812355821705,-0.207852536874267,0.489171897946816,FALSE,15.1032862435927
"L3+ Full Subset","Lines Added",5,0.248259384535794,0.186438989863446,-0.11716103559656,0.613679804668149,FALSE,28.1792366195928
"L3+ Full Subset","Lines Added",6,0.0083792941330778,0.23626527765565,-0.454700650071997,0.471459238338152,FALSE,0.841449867921162
"L3+ Full Subset","Duplicated Lines Density",-6,-0.00939274567684065,0.063990695263687,-0.134814508393667,0.116029017039986,FALSE,-0.934877162788295
"L3+ Full Subset","Duplicated Lines Density",-5,-0.0383836459621734,0.0471857087964083,-0.130867635203134,0.0541003432787868,FALSE,-3.76563292022861
"L3+ Full Subset","Duplicated Lines Density",-4,-0.0407923764823085,0.0351685902440777,-0.109722813360701,0.0281380603960838,FALSE,-3.99715662624975
"L3+ Full Subset","Duplicated Lines Density",-3,-0.0053131627554521,0.0354026086415988,-0.0747022756929857,0.0640759501820815,FALSE,-0.529907287121334
"L3+ Full Subset","Duplicated Lines Density",-2,-0.0127740987008542,0.033626889603111,-0.0786828023229517,0.0531346049212433,FALSE,-1.26928562032074
"L3+ Full Subset","Duplicated Lines Density",0,0.0138576034045064,0.036429684573674,-0.0575445783598947,0.0852597851689075,FALSE,1.39540650512873
"L3+ Full Subset","Duplicated Lines Density",1,0.0210660712773008,0.0407506300951516,-0.0588051637091964,0.100937306263798,FALSE,2.12895273119655
"L3+ Full Subset","Duplicated Lines Density",2,0.0392088661983886,0.0456426687769893,-0.0502507646045105,0.128668497001288,FALSE,3.99876792398934
"L3+ Full Subset","Duplicated Lines Density",3,0.0395259356292686,0.0471720982461963,-0.0529313769332762,0.131983248191813,FALSE,4.03174798235511
"L3+ Full Subset","Duplicated Lines Density",4,0.0598548636469873,0.050991976557961,-0.0400894104066162,0.159799137700591,FALSE,6.16824466445178
"L3+ Full Subset","Duplicated Lines Density",5,0.0500506469772985,0.0566225914663901,-0.0609296322968261,0.161030926251423,FALSE,5.13243414277158
"L3+ Full Subset","Duplicated Lines Density",6,0.0673041057778498,0.070938033814004,-0.0717344404975981,0.206342652053298,FALSE,6.96207065571506
"L3+ Full Subset","% Comment Lines",-6,0.00912588152403561,0.0412655537917091,-0.0717546039077142,0.0900063669557854,FALSE,0.916764934019465
"L3+ Full Subset","% Comment Lines",-5,-0.047617902724767,0.0307953551340032,-0.107976798787413,0.0127409933378792,FALSE,-4.65019535126883
"L3+ Full Subset","% Comment Lines",-4,-0.0164597194937551,0.0250541660003324,-0.0655658848544067,0.0326464458668964,FALSE,-1.6324998480291
"L3+ Full Subset","% Comment Lines",-3,0.0162715369117608,0.0200461726194327,-0.0230189614223273,0.0555620352458489,FALSE,1.64046393154222
"L3+ Full Subset","% Comment Lines",-2,-0.0145799032695682,0.0209340489679157,-0.0556106392466828,0.0264508327075465,FALSE,-1.44741311529273
"L3+ Full Subset","% Comment Lines",0,0.020192965714594,0.018547495227966,-0.0161601249322193,0.0565460563614073,FALSE,2.03982229025754
"L3+ Full Subset","% Comment Lines",1,0.00277628820622301,0.0245992131339339,-0.0454381695362875,0.0509907459487335,FALSE,0.27801456633032
"L3+ Full Subset","% Comment Lines",2,0.0135137222810236,0.0281734697151476,-0.0417062783606657,0.0687337229227129,FALSE,1.3605445333543
"L3+ Full Subset","% Comment Lines",3,0.0115016276437723,0.0312651397732563,-0.04977804631181,0.0727813015993546,FALSE,1.15680256806558
"L3+ Full Subset","% Comment Lines",4,0.0491801983121139,0.0350494328458169,-0.0195166900656871,0.117877086689915,FALSE,5.04096157266827
"L3+ Full Subset","% Comment Lines",5,0.0499921442173787,0.0402857121919296,-0.0289678516788033,0.128952140113561,FALSE,5.12628378512534
"L3+ Full Subset","% Comment Lines",6,0.100239045280279,0.0481233274652675,0.00591732344835505,0.194560767112204,TRUE,10.5435135546227
"L3+ Full Subset","Static Analysis Warnings",-6,-0.100791060019803,0.0955577799248959,-0.288084308672599,0.0865021886329933,FALSE,-9.58780796317589
"L3+ Full Subset","Static Analysis Warnings",-5,0.0357149948218599,0.0383079973345452,-0.0393686799538486,0.110798669597568,FALSE,3.63604363054404
"L3+ Full Subset","Static Analysis Warnings",-4,0.0304444974352268,0.0366019560473475,-0.0412953364175743,0.102184331288028,FALSE,3.09126701636191
"L3+ Full Subset","Static Analysis Warnings",-3,0.0414228469839052,0.0361986917390042,-0.029526588824543,0.112372282792353,FALSE,4.22927427204696
"L3+ Full Subset","Static Analysis Warnings",-2,0.0454864288569677,0.0377345754348646,-0.0284733389953669,0.119446196709302,FALSE,4.6536801816949
"L3+ Full Subset","Static Analysis Warnings",0,0.0823402151787932,0.0440798193640535,-0.00405623077475165,0.168736661132338,FALSE,8.58251611978707
"L3+ Full Subset","Static Analysis Warnings",1,0.099941000208429,0.0561193164686138,-0.0100528600700541,0.209934860486912,FALSE,10.5105715145329
"L3+ Full Subset","Static Analysis Warnings",2,0.103899174946727,0.067385645076819,-0.0281766894038381,0.235975039297292,FALSE,10.9488585030342
"L3+ Full Subset","Static Analysis Warnings",3,0.0886082882336364,0.0748415851465037,-0.0580812186535108,0.235297795120784,FALSE,9.26525676208281
"L3+ Full Subset","Static Analysis Warnings",4,0.15003768195116,0.0776833802236773,-0.002221743287247,0.302297107189568,FALSE,16.1878023734346
"L3+ Full Subset","Static Analysis Warnings",5,0.205568577391103,0.0844825944655703,0.0399826922385851,0.371154462543621,TRUE,22.8223206417043
"L3+ Full Subset","Static Analysis Warnings",6,0.150753437055969,0.0994959221620684,-0.0442585703816854,0.345765444493623,FALSE,16.2709941550194
"L3+ Full Subset","Cognitive/Code Complexity",-6,-0.152069809076545,0.0847474713798192,-0.318174852980991,0.0140352348279005,FALSE,-14.107168234451
"L3+ Full Subset","Cognitive/Code Complexity",-5,0.00573692129328317,0.0498254165354302,-0.0919208951161601,0.103394737702726,FALSE,0.575340894061149
"L3+ Full Subset","Cognitive/Code Complexity",-4,0.0967015247864738,0.054172718421838,-0.00947700332032865,0.202880052893276,FALSE,10.1531544686802
"L3+ Full Subset","Cognitive/Code Complexity",-3,0.0703761057182989,0.0487372864768498,-0.0251489757763267,0.165901187212925,FALSE,7.2911633579716
"L3+ Full Subset","Cognitive/Code Complexity",-2,0.0882493321888904,0.043682237072112,0.00263214752755102,0.17386651685023,TRUE,9.22604237622881
"L3+ Full Subset","Cognitive/Code Complexity",0,0.141516578675378,0.0485544241721044,0.046349907298053,0.236683250052702,TRUE,15.201960306152
"L3+ Full Subset","Cognitive/Code Complexity",1,0.236256077000091,0.0666034811023927,0.105713254039402,0.366798899960781,TRUE,26.6498589804326
"L3+ Full Subset","Cognitive/Code Complexity",2,0.256078928750321,0.0798579468087152,0.0995573530052397,0.412600504495403,TRUE,29.1854688391997
"L3+ Full Subset","Cognitive/Code Complexity",3,0.232604353328531,0.0859609607143224,0.0641208703284596,0.401087836328603,TRUE,26.1882121088068
"L3+ Full Subset","Cognitive/Code Complexity",4,0.321108860707426,0.0856890775586124,0.153158268692546,0.489059452722306,TRUE,37.8655654154873
"L3+ Full Subset","Cognitive/Code Complexity",5,0.369206823885556,0.0942622334597054,0.184452846304534,0.553960801466579,TRUE,44.6586761431982
"L3+ Full Subset","Cognitive/Code Complexity",6,0.324000566546447,0.108425693320561,0.111486207638149,0.536514925454746,TRUE,38.2648090453621
